ID,adj_word_cloud_dd,adj_word_cloud_ndtv,adj_word_cloud_tn
1531,"{'digwar': 1, 'heavy': 2, 'pakistan': 4, 'civilian': 2, 'stay': 1, 'tuesday': 1, 'firing': 1, 'deputy': 1, 'nirmal': 1, 'tribute': 1, 'terrorist': 6, 'jk': 1, 'wanted': 1, 'nefarious': 2, 'huge': 1}","{'representational': 1, 'saidpakistan': 1, 'unprovoked': 1, 'firing': 1, 'succumbed': 1, 'nepal': 1, 'naik': 2, 'nayan': 1, 'monday': 1, 'minor': 1, 'civilian': 1, 'loc': 1, 'fiveyearold': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'general': 1}","{'poonch': 1, 'heavy': 1, 'third': 1, 'past': 1, 'tuesday': 2, 'unprovoked': 1, 'succumbed': 1, 'nepal': 1, 'naik': 1, 'nayan': 1, 'monday': 1, 'civilian': 1, 'loc': 1, 'high': 2, 'ministry': 1, 'external': 2, 'minor': 2, 'humanitarian': 1}"
1532,"{'high': 2, 'hear': 1, 'tamil': 1, 'nadu': 2, 'chief': 6, 'retired': 1, 'last': 1, 'subsequent': 1, 'december': 1, 'cardiac': 1, 'various': 1, 'dmk': 1}","{'cbi': 1, 'late': 1, 'chief': 6, 'ready': 1, 'contradictory': 1, 'm': 2, 'questioned': 1, 'nadu': 12, 'last': 1, 'close': 1, 'tamil': 4, 'srinivasan': 1, 'heron': 1, 'key': 1, 'tussle': 1, 'february': 1, 'loyal': 3, 'temporary': 3, 'legal': 3, 'take': 2, 'governor': 1, 'new': 1, 'mr': 1, 'similar': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'general': 1}","{'high': 2, 'retired': 3, 'nadu': 2, 'chief': 3, 'unanimous': 1, 'impugned': 2, 'mechanical': 1, 'mandatory': 1, 'centre': 1, 'right': 1, 'last': 1, 'side': 1}"
1533,"{'prime': 4, 'himachal': 4, 'pradesh': 4, 'public': 3, 'next': 1, 'entire': 1, 'big': 2, 'give': 1, 'second': 1}","{'public': 2, 'himachal': 1, 'entire': 1, 'chief': 10, 'singhs': 5, 'pradesh': 4, 'hill': 1, 'signal': 1, 'due': 1, 'sonia': 1, 'national': 2, 'yuvraaj': 1, 'bail': 2, 'slogan': 1, 'tell': 1, 'dont': 1, 'oust': 1, 'last': 2, 'previous': 1, 'upa': 1, 'scam': 1, 'everyday': 1, 'saidthe': 1, 'hospital': 1, 'pm': 1, 'worth': 1, 'strong': 1, 'virbhadra': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'general': 1}","{'prime': 2, 'medical': 2, 'himachal': 1, 'pradesh': 4, 'chief': 1, 'modi': 1, 'special': 1, 'nadda': 1, 'present': 1, '“': 4, '”': 1, 'lifeline': 1, 'campus': 1, 'iiituna': 1, 'new': 1, 'central': 2, 'huge': 1}"
1534,"{'padyatra': 2, 'culminate': 1, 'bjp': 1}","{'chief': 10, 'yatra': 2, 'cpim': 2, 'spree': 2, 'desperate': 2, 'due': 2, 'statesponsored': 1, 'thiruvananthapuram': 1, 'several': 1, 'public': 2, 'democratic': 2, 'many': 2, 'bjp': 3, 'last': 1, 'political': 2, 'maoist': 1, 'mr': 1, 'huge': 1, 'mahatma': 1, 'gandhi': 1, 'non': 1, 'potent': 1, 'lok': 1, 'marginal': 1, 'maiden': 1, 'udf': 1, 'entrenched': 1, 'rival': 1, 'triangular': 1, 'threshold': 1, 'congress': 1, 'central': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'general': 1}","{'new': 1, 'chief': 5, 'spree': 2, 'cpim': 3, 'desperate': 2, 'due': 1, 'statesponsored': 1, 'yatra': 1, 'thiruvananthapuram': 1, 'several': 1, 'democratic': 1, 'many': 2, 'bjp': 3, 'last': 1, 'political': 2, 'maoist': 1, 'dharmendra': 1, 'potent': 1, 'lok': 1, 'marginal': 1, 'maiden': 1, 'udf': 1, 'entrenched': 1, 'rival': 1, 'triangular': 1, 'threshold': 1}"
1535,"{'minor': 1, 'civilian': 1, 'loc': 1, 'poonch': 1, 'fiveyearold': 1, 'hospital': 1, 'dighwar': 1, 'till': 1, 'medical': 1, 'panic': 1, 'resident': 2, 'reluctant': 1, 'safer': 1, 'unprovoked': 1, 'pakistan': 1, 'chief': 1, 'nirmal': 1, 'regular': 1, 'rampur': 1, 'last': 1, 'saturday': 1, 'tunnel': 1, 'sharp': 1, 'entire': 1}","{'bsf': 1, 'srinagar': 2, 'massive': 1, 'explosive': 1, 'long': 1, 'pakistanbased': 2, 'jaish': 2}","{'pakistani': 1, 'unprovoked': 1, 'civilian': 2, '”': 1, 'pakistan': 1, 'early': 1, 'heavy': 3, 'nineyearold': 1, 'yasmeen': 1, 'dighwar': 1, '“': 1, 'critical': 1, 'medical': 1, 'pti': 1, 'border': 1, 'sharp': 1, 'entire': 1}"
1536,"{'maharashtra': 4, 'exemplary': 1, 'urban': 2, 'half': 1, 'open': 1, 'free': 1, 'gujarat': 1, 'nath': 3, 'tribute': 1, 'birth': 1, 'harbour': 1, 'rural': 1}","{'nath': 7, 'commercial': 5, 'use': 1, 'crore': 1, 'important': 1, 'open': 2, 'free': 2, 'famous': 1, 'scientific': 1, 'declare': 1, 'urban': 1, 'superstar': 1, 'present': 1, 'rural': 3, 'married': 1, 'clean': 2, 'public': 2, 'keep': 1, 'many': 1, 'bad': 2, 'ill': 1, 'recent': 1, 'sixfoot': 1, 'build': 1, 'swachh': 1, 'true': 1, 'uncleanliness': 2, 'gross': 1, 'domestic': 1, 'convenient': 1, 'sick': 3, 'poor': 1, 'due': 2, 'read': 1}","{'new': 2, 'stylish': 2, 'commercial': 1, 'maharashtra': 1, 'mark': 1, 'centenary': 1, 'small': 1, 'western': 1, 'worldfamous': 1, 'samadhi': 1, 'daytime': 1, 'mumbai': 1, 'minute': 1, 'present': 1, 'cv': 1, 'chief': 2, 'fadnavis': 1, 'suresh': 1, 'central': 1, 'prime': 1}"
1537,"{'poonch': 1, 'pakistani': 1}","{'representational': 1, 'saidpakistan': 1, 'unprovoked': 1, 'firing': 1, 'succumbed': 1, 'nepal': 1, 'naik': 2, 'nayan': 1, 'monday': 1, 'minor': 1, 'civilian': 1, 'loc': 1, 'fiveyearold': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'general': 1}","{'pakistani': 1, 'unprovoked': 1, 'civilian': 2, '”': 1, 'pakistan': 1, 'early': 1, 'heavy': 3, 'nineyearold': 1, 'yasmeen': 1, 'dighwar': 1, '“': 1, 'critical': 1, 'medical': 1, 'pti': 1, 'border': 1, 'sharp': 1, 'entire': 1}"
1538,"{'prime': 1, 'samadhi': 1, 'floral': 1, 'mohandas': 2, 'successful': 1, 'sphere': 1, 'gandhi': 4, 'nath': 1, 'mahatma': 1, 'peaceful': 1, 'present': 1, 'cleanliness': 2, 'next': 1, 'clean': 3, 'true': 1, 'various': 1, 'worldwide': 1, 'mark': 1}","{'new': 1, '’': 1, 'nationwide': 1, 'coinciding': 1, 'banega': 1, 'rashtriya': 2, 'cleanup': 1, 'surroundings': 1, 'first': 1, 'build': 1, 'rural': 2, 'second': 1, 'third': 1, 'last': 3, 'swachh': 3, 'iconic': 1, 'maharashtra': 1, 'uttar': 2, 'pradesh': 3, 'golden': 1, 'nadu': 1, 'mere10guz': 1, 'zameen': 1, 'pani': 1, 'free': 1, 'huge': 1, 'high': 1, 'citizen': 1, 'step': 1}","{'new': 1, 'delhi': 2, 'prime': 5, 'early': 2, 'ideal': 3, '“': 1, 'bapu': 2, 'noble': 2, 'video': 1, 'preached': 1, 'engraved': 1, 'modi': 2, 'narendramodi': 1, 'significant': 1, 'mahatma': 1, 'present': 1, 'u': 1, 'tribute': 2, 'great': 1, 'moral': 1, 'senior': 1, 'bjp': 2, 'cleanliness': 1, 'drive': 1, 'swachh': 2, 'mantra': 1, 'gandhi': 5, 'propagated': 1, 'footstep': 1, 'clean': 2, 'several': 3, 'various': 3, 'public': 1, 'fellow': 1, 'countryman': 1, 'open': 1, 'free': 1, 'urinal': 1, 'remotest': 1, 'chief': 2, 'minute': 1, 'social': 1, 'participate': 1, 'born': 1, 'january': 1, 'imperial': 1, 'british': 1, 'civil': 1, 'novel': 1, 'nonviolent': 1, 'famous': 1, 'march': 1, 'cultural': 1, 'worldwide': 1}"
1539,"{'external': 4, 'pakistan': 1, 'geeta': 1, 'edhi': 1}","{'key': 2, 'pakistan': 1, 'external': 2, 'geeta': 3, 'urged': 1, 'impaired': 1, 'swaraj': 4, 'emotional': 1, 'burden': 1, 'desperate': 1, 'chief': 1, 'next': 1, 'girl': 1, 'real': 1, 'dna': 1, 'otherwiseforeign': 1, 'recognise': 1, 'old': 1, 'express': 1, 'light': 1, 'mute': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'general': 1}","{'new': 1, 'delhi': 1, 'external': 1, 'fervent': 1, 'public': 1, 'geetas': 1, 'geeta': 3, 'pakistan': 1, 'edhi': 2, 'social': 1, 'desperate': 1, 'full': 1}"
1540,"{'nath': 2, 'shirdi': 3, 'daylong': 1, 'declare': 1, 'urban': 1, 'open': 1, 'free': 1, 'maharashtra': 1, 'religious': 1, 'capable': 1, 'single': 1, 'long': 1, 'mumbai': 1, 'terminal': 1}","{'swank': 1, 'new': 2, 'commercial': 1, 'maharashtra': 1, 'mark': 1, 'centenary': 1, 'small': 1, 'western': 1, 'worldfamous': 1, 'samadhi': 1, '20th': 1, 'daytime': 1, 'mumbai': 1, 'minute': 1, 'present': 1, 'cv': 1, 'chief': 1, 'fadnavis': 1, 'suresh': 1, 'central': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'general': 1}","{'newlybuilt': 6, 'commercial': 3, 'new': 5, 'nath': 1, 'economic': 1, 'regional': 1, 'national': 2, 'mumbai': 2, 'hyderabad': 2, 'civil': 2, 'chief': 3, 'senior': 1, 'first': 2, 'suresh': 1, 'maharashtra': 1, 'rao': 1, 'legislative': 1, 'dignitary': 1, 'present': 2, 'general': 1, 'last': 1, 'financial': 1, 'famous': 1, 'prominent': 1, 'pilgrim': 1, 'developed': 1, 'special': 1, 'purpose': 1, 'meterlong': 1, 'capable': 1, 'single': 1, 'sq': 1, 'terminal': 1, 'handle': 1, 'daily': 1, 'friday': 1, 'sunday': 1, 'thursday': 2, 'saturday': 1, 'pm': 3}"
1541,"{'october': 1, 'mahatma': 1, 'gandhi': 1, 'narendra': 2, 'simple': 1, 'cleanliness': 2, 'struck': 1, 'swachh': 4, 'many': 4, 'open': 3, 'free': 2, 'right': 1, 'proper': 1, 'dignity': 1, 'prime': 5, 'social': 1, 'red': 1, 'new': 1, 'kick': 1, 'massive': 1, 'countryman': 1, 'give': 1, 'objective': 1, 'bapu': 1, 'positive': 1, 'clean': 1, 'momentum': 1, 'true': 1, 'swachhagrahi': 1}","{'new': 1, 'politician': 1, 'last': 2, 'come': 1, 'seva': 2, 'whole': 1, 'public': 1, 'swachh': 2, 'bharat': 1, 'lakh': 4, 'read': 1, 'opendefecationfree': 1, 'special': 4, 'prime': 3, 'monthly': 1, 'celebrate': 1, 'next': 1, 'block': 1, 'second': 1, 'rural': 4, 'open': 7, 'free': 7, 'mp': 1, 'pit': 1, 'shramdaan': 1, 'varanasi': 1, 'modi': 2, 'narendramodi': 2, 'koppal': 1, 'nadu': 1, 'swachhatahiseva': 1, 'symbolic': 1, 'pas': 1, 'clean': 1, 'support': 1, 'sachin': 1, 'sharma': 1, 'yuva': 1, 'swachhta': 3, 'famous': 2, '‘': 1, 'rajnikanth': 1, 'virat': 1, 'great': 1, 'sudarsan': 2, 'pattnaik': 3, 'cleanliness': 1, 'pradesh': 2, 'sikkim': 1, 'kerala': 1, 'uttarakhand': 1, 'urban': 1, 'hi': 1}","{'new': 3, 'delhi': 3, 'prime': 4, 'flagship': 1, 'scheme': 1, 'several': 3, 'clean': 2, 'mean': 1, 'face': 1, 'child': 1, 'sustainable': 1, '“': 2, 'true': 1, 'narendra': 1, 'itll': 1, 'positive': 1, 'bharat': 1, 'vichar': 2, 'thought': 1, 'particular': 1, 'great': 1, 'cleanliness': 1, 'first': 1, 'bjp': 1, 'swachh': 1}"
1542,"{'nirmala': 3, 'important': 3, 'leh': 1, 'military': 1, 'final': 1, 'general': 1, 'northern': 1, 'remote': 1, 'wish': 1, 'wreath': 1, 'memorial': 1}","{'nirmala': 4, 'briefed': 1, 'military': 1, 'sitharaman': 1, 'general': 2, 'maiden': 1, 'first': 1, 'full': 1, 'kashmir': 1, 'loc': 2, 'twoday': 1, 'ladakh': 2, 'robust': 1, 'counter': 1, 'undertaken': 1, 'recent': 1, 'effectiveness': 1, 'operational': 2, 'troop': 1, 'excellent': 1, 'high': 1, 'jammu': 1, 'central': 1, 'paramilitary': 1, 'chief': 1, 'overnight': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1}","{'leh': 1, 'nirmala': 1, 'prathamshyok': 1, 'important': 1, 'darbukshyokdaulat': 1, 'military': 1, 'twoday': 1, 'short': 1, 'different': 1, 'major': 1, 'gong': 1, 'local': 1, 'strategic': 3, 'prime': 5, 'modi': 3, 'central': 5, 'jawan': 1, 'protect': 1, 'possible': 1, 'understand': 1, 'live': 1, 'sensitive': 1, 'lauding': 1, 'difficult': 2, 'hostile': 1, 'sitharaman': 1}"
1543,"{'external': 3, 'emir': 4, 'national': 3, 'commute': 1, 'imprisonment': 1, 'possible': 1, 'clear': 1}","{'external': 1, 'emir': 3, 'embassy': 5, 'narcotic': 1, 'othersall': 1, 'drugrelated': 1, 'statementthe': 1, 'possible': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'general': 1}","{'new': 1, 'imprisonment': 1, 'external': 4, 'saturday': 1, 'commute': 1, 'national': 3, 'imprisonmentexternal': 1, 'emir': 2, 'possible': 1}"
1544,"{'mumbai': 1, 'saturday': 1, 'suburban': 2, 'entire': 1, 'railway': 2, 'wr': 1, 'various': 1, 'major': 1, 'several': 1, 'important': 1, 'strong': 1, 'highlevel': 1, 'platform': 1, 'first': 1, 'essential': 1, 'subsequent': 1, 'general': 4, 'financial': 1, 'final': 1, 'high': 2, 'similar': 1, 'head': 1, 'brilliant': 1, 'enthusiastic': 1, 'next': 1, 'parallel': 1, 'lohani': 1, 'present': 1, 'western': 1, 'gupta': 1, 'central': 1, 'sharma': 1}","{'friday': 1, 'saturday': 1, 'ninehourlong': 1, 'necessary': 1, 'last': 1, 'old': 1, 'u': 1}","{'mumbai': 1, 'full': 4, 'western': 2, 'senior': 3, 'marathon': 1, 'principal': 1, 'parel': 1, 'mode': 1, 'several': 1, 'high': 1, 'clear': 1, 'revive': 1, 'suburban': 1, 'fob': 1, 'central': 1}"
1545,"{'punjab': 1, 'terrorist': 3, 'ludhiana': 1, 'nabbed': 1, 'police': 1, 'secret': 1, 'unlawful': 1}","{'ludhiana': 6, 'singh': 3, 'live': 3, 'saidthe': 1, 'united': 1, 'financial': 1, 'social': 1, 'preliminary': 1, 'opposed': 2, 'radical': 3, 'list': 1, 'motive': 1, 'communal': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'general': 1}","{'saturday': 1, 'ludhiana': 3, 'singh': 3, 'n': 4, 'pistol': 1, 'live': 2, 'united': 1, 'financial': 1, 'social': 1, 'preliminary': 1, 'opposed': 2, 'radical': 3, 'list': 1, 'motive': 1, 'communal': 1}"
1546,"{'unacceptable': 2, 'chief': 4, 'centre': 1, 'urban': 2, 'hardeep': 2, 'october': 1, 'hike': 2, 'proposed': 1, 'second': 2, 'previous': 2, 'representative': 1, 'equal': 1, 'last': 1, 'delhi': 2, 'maximum': 1, 'r': 1, 'subsequent': 1, 'mean': 2, 'resident': 1, 'steep': 1, 'dmrc': 2, 'economic': 1, 'metro': 2, 'review': 1, 'launch': 1, 'monday': 1, 'huge': 1, 'ratio': 1, 'due': 1, 'principal': 1, 'financial': 2, 'kong': 1, 'real': 1, 'large': 1, 'resultant': 1}","{'centre': 2, 'unacceptable': 4, 'chief': 4, 'reviewedin': 1, 'urban': 1, 'hardeep': 1, 'october': 1, 'hike': 2, 'proposed': 1, 'second': 2, 'previous': 2, 'saidthe': 1, 'representative': 1, 'equal': 1, 'last': 1, 'delhi': 2, 'maximum': 1, 'r': 1, 'subsequent': 1, 'mean': 2, 'resident': 1, 'steep': 1, 'dmrc': 2, 'economic': 1, 'mr': 1, 'metro': 3, 'fare': 1, 'launch': 1, 'monday': 1, 'decisionthe': 1, 'huge': 1, 'ratio': 1, 'upaccording': 1, 'due': 1, 'principal': 1, 'financial': 2, 'kong': 1, 'real': 1, 'large': 1, 'resultant': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'general': 1}","{'new': 1, 'unacceptable': 2, 'chief': 4, 'centre': 1, 'urban': 2, 'hardeep': 2, 'october': 1, 'hike': 2, 'proposed': 1, 'second': 2, 'previous': 2, 'representative': 1, 'equal': 1, 'last': 1, 'delhi': 2, 'maximum': 1, 'r': 1, 'subsequent': 1, 'mean': 2, 'resident': 1, 'steep': 1, 'dmrc': 2, 'economic': 1, 'metro': 2, 'review': 1, 'launch': 1, 'monday': 1, 'huge': 1, 'ratio': 1, 'due': 1, 'principal': 1, 'financial': 2, 'kong': 1, 'real': 1, 'large': 1, 'resultant': 1}"
1547,"{'nath': 1, 'new': 3, 'nadu': 1, 'meghalaya': 2, 'come': 1, 'satyapal': 1, 'jagdish': 1, 'pal': 1, 'national': 1, 'vacant': 1, 'bjps': 1, 'presidential': 1, 'lieutenant': 1, 'legislative': 2}","{'c': 2, 'nadu': 3, 'jagdish': 5, 'lieutenant': 2, 'pal': 3, 'new': 1, 'tamil': 1, 'maharashtra': 1, 'fulltime': 1, 'political': 1, 'southern': 1, 'pradesh': 2, 'prasad': 1, 'saidjagdish': 1, 'nicobar': 1, 'national': 1, 'vacant': 1, 'bjps': 1, 'presidential': 1, 'saidformer': 1, 'legislative': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'general': 1}","{'new': 2, 'delhi': 1, 'nadu': 1, 'satyapal': 1, 'jagdish': 1, 'pradesh': 1, 'nicobar': 1, 'nath': 1, 'ch': 1, 'meghalaya': 1, 'fulltime': 1, 'political': 1, 'southern': 1, 'national': 1, 'vacant': 1, 'bjps': 1, 'presidential': 1, 'lieutenant': 1, 'legislative': 1}"
1548,"{'nirmala': 11, 'twoday': 12, 'ladakh': 1, 'siachen': 1, 'prathamshyok': 1, 'important': 1, 'darbukshyokdaulat': 1, 'military': 1, 'short': 1, 'different': 1, 'major': 1, 'gong': 1, 'local': 1, 'strategic': 3, 'prime': 6, 'modi': 4, 'central': 6, 'full': 4, 'possible': 1, 'understand': 1, 'live': 1, 'sensitive': 1, 'lauding': 1, 'difficult': 2, 'hostile': 1, 'defence': 1, 'robust': 1, 'north': 1, 'kashmir': 1, 'troop': 1, 'chinar': 1, 'prevailing': 1, 'undertaken': 1, 'recent': 1, 'first': 1}","{'nirmala': 2, 'prathamshyok': 2, 'leh': 1, 'important': 1, 'darbukshyokdaulat': 1, 'military': 1, 'twoday': 1, 'short': 1, 'different': 1, 'major': 1, 'gong': 1, 'local': 1, 'strategic': 3, 'm': 1, 'prime': 3, 'modi': 1, 'central': 3, 'protect': 2, 'possible': 1, 'understand': 1, 'live': 2, 'sensitive': 1, 'bro': 1, 'difficult': 2, 'hostile': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'general': 1}","{'leh': 1, 'nirmala': 1, 'prathamshyok': 1, 'important': 1, 'darbukshyokdaulat': 1, 'military': 1, 'twoday': 1, 'short': 1, 'different': 1, 'major': 1, 'gong': 1, 'local': 1, 'strategic': 3, 'prime': 5, 'modi': 3, 'central': 5, 'jawan': 1, 'protect': 1, 'possible': 1, 'understand': 1, 'live': 1, 'sensitive': 1, 'lauding': 1, 'difficult': 2, 'hostile': 1, 'sitharaman': 1}"
1549,"{'highlevel': 1, 'mumbai': 1, 'complete': 1, 'exgratia': 1, 'next': 2, 'chief': 1, 'suburban': 1, 'narrowed': 1, 'push': 1, 'central': 1, 'local': 2, 'ndrf': 1, 'quick': 1, 'hospital': 1, 'kem': 1, 'large': 1, 'donate': 1, 'vicepresident': 1, 'naidu': 1, 'prime': 1}","{'friday': 1, 'saturday': 1, 'ninehourlong': 1, 'necessary': 1, 'last': 1, 'old': 1, 'u': 1}","{'new': 2, 'criminal': 2, 'prime': 5, 'cant': 1, 'placate': 1, 'public': 1, 'parliamentarian': 3, 'delhi': 1, 'suresh': 1, 'piyush': 1, 'goyal': 1, 'give': 1, 'real': 1, 'huge': 1, 'lok': 1, 'sabha': 1, 'modi': 3, 'basic': 1, 'stampede': 1, 'narrow': 1, 'western': 1, 'central': 1, 'weak': 1, 'direct': 1, 'eastern': 1, 'temporary': 1, 'due': 1, 'slow': 1, 'concrete': 1, 'judicial': 1, 'r': 1, 'lakh': 1, 'vacant': 1, 'next': 1, 'kitchen': 1, 'm': 1, 'overhead': 1, 'entire': 1, 'last': 1, 'many': 1, 'major': 1, 'general': 2, 'gross': 1, 'budgetary': 1, 'enough': 1}"
1550,"{'thursday': 1, 'major': 1, 'undertaken': 1, 'piyush': 1, 'goyal': 1, 'new': 1, 'old': 1, 'cctv': 1}","{'use': 1, 'urgent': 1, 'need': 1, 'exciting': 1, 'open': 1, 'train': 1, 'last': 1, 'suresh': 1, 'early': 2, 'various': 1, 'operational': 1, 'small': 1, 'wish': 1, 'much': 1, 'goyal': 2, 'modern': 1, 'railtel': 1, 'rural': 1, 'new': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'general': 1}","{'delhi': 1, 'stampede': 2, 'crowded': 1, 'necessary': 1, 'lesson': 1, 'friday': 3, 'fob': 1, 'mandatory': 1, 'mumbai': 1, 'suburban': 1, 'high': 1, 'list': 1, 'saturday': 2, 'critical': 1, 'kem': 1, 'identified': 1, 'unprecedented': 1, 'western': 1, 'parel': 1, 'central': 1, 'due': 1, 'sudden': 1, 'heavy': 1, 'migrant': 1, 'pour': 1, 'late': 2, 'silent': 1, 'candle': 1, 'many': 1, 'local': 1, 'sharp': 1, 'public': 1, 'political': 1, 'expensive': 1, 'basic': 1, 'daily': 1, 'whip': 1, 'entire': 3, 'harbour': 1, 'wr': 1, 'different': 1, 'maharaj': 1, 'victim': 1}"
1551,"{'prime': 5, 'chief': 1, 'new': 6, 'warm': 1, 'strategic': 3, 'recent': 1, 'bilateral': 3, 'delhi': 1, 'economic': 1, 'deep': 1, 'full': 1, 'peaceful': 1, 'united': 1, 'prosperous': 1, 'democratic': 1, 'close': 1, 'technical': 1, 'mosaic': 1}","{'uzhannalil': 4, 'prime': 6, 'welcome': 1, 'eam': 1, 'raveesh': 1, 'captive': 1, 'leave': 1, 'hometown': 1, 'sunday': 1, 'chief': 1, 'tuesdaythe': 1, 'catholic': 1, 'old': 1, 'missionary': 1, 'southern': 1, 'relative': 1, 'father': 1, 'united': 2, 'dear': 1, 'external': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'general': 1}","{'new': 3, 'prime': 3, 'chief': 1, 'peaceful': 2, 'prosperous': 2, 'deep': 1, 'support': 1, 'modi': 2, 'strategic': 3, 'recent': 1, 'bilateral': 2, 'economic': 1, 'full': 1, 'united': 1, 'democratic': 1, 'close': 2, 'technical': 1, 'rashtrapati': 1, 'nath': 1, 'strong': 1, 'trust': 1}"
1552,"{'come': 1, 'central': 1, 'dean': 1, 'medical': 1, 'chief': 2, 'prof': 1, 'magisterial': 1, 'recent': 1, 'probe': 1}","{'last': 2, 'first': 4, 'moral': 2, 'recent': 1, 'girish': 3, 'medical': 2, 'chief': 3, 'senior': 2, 'mr': 1, 'singh': 1, 'saida': 1, 'batoncharge': 1, 'violentbhu': 1, 'talk': 1, 'gate': 1, 'girl': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'general': 1}","{'first': 1, 'chief': 2, 'singh': 1, 'medical': 1, 'bhu': 3, 'moral': 1, 'several': 1, 'wednesday': 1, 'dean': 1, 'rajesh': 1, 'new': 1, 'tuesday': 1, 'nitin': 3, 'ramesh': 1, 'pradesh': 1, 'saturday': 2, 'university': 1, 'human': 1, 'tripathi': 1, 'quarterly': 1, 'nhrc': 1, 'notice': 1, 'bikeborne': 1, 'violent': 1}"
1553,"{'civil': 1, 'sweeping': 1, 'narrow': 1, 'structural': 1, 'gst': 1, 'digital': 1, 'decreased': 1}","{'yashwant': 3, 'centre': 2, 'central': 7, 'gst': 2, 'mess': 2, 'comment': 2, 'bjp': 14, 'sinhas': 1, 'senior': 14, 'takedown': 1, 'jaitley': 1, 'economic': 2, 'structural': 4, 'necessary': 1, 'new': 5, 'good': 2, 'workforcethe': 2, 'much': 2, 'costcompetitive': 1, 'equitable': 1, 'jayant': 1, 'sinha': 2, 'civil': 1, 'edit': 1, 'launch': 1, 'prime': 2, 'high': 1, 'last': 1, 'veteran': 1, 'unlikely': 1, 'next': 1, 'national': 2, 'shortsighted': 1, 'rough': 1, 'direct': 1, 'challenge': 1, 'draw': 1, 'sweeping': 1, 'narrow': 1, 'miss': 1, 'fundamental': 1, 'economymr': 1, 'junior': 1, 'evaluate': 1, 'longterm': 2, 'sophisticated': 1, '21st': 1, 'robust': 1, 'releasesenior': 1, 'decisive': 1, 'unprecedented': 1, 'lk': 1, 'pm': 1, 'presumptive': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'general': 1}","{'shiv': 2, 'yeshwant': 1, 'wrong': 2, 'major': 1, 'political': 1, 'thursday': 1, 'crazy': 2, 'questioned': 1, 'saamana': 1, 'sena': 4, 'criticise': 2, 'economic': 5, 'false': 1, 'sinha': 3, 'many': 3, 'give': 1, 'manmohan': 2, 'singh': 2, 'yashwant': 5, 'regime': 1, 'russian': 4, 'thrown': 1, 'light': 1, 'havoc': 1, 'current': 1, 'prime': 2, 'vajpayee': 1, 'social': 1, 'highprofile': 1, 'scheme': 1, 'several': 3, 'huge': 1, 'sum': 1, 'vikas': 1, 'exposed': 1, 'contrary': 1, 'mad': 1, 'sinhas': 1, 'recent': 1, 'much': 1, 'various': 2, 'observation': 1, 'tall': 1, 'front': 1, 'runaway': 1, 'steep': 1, 'precarious': 1}"
1554,"{'secluded': 1, 'telanganas': 1, 'safe': 2, 'parachute': 1, 'flamessyed': 1, 'kushaiguda': 1, 'low': 1, 'loud': 1, 'rachakonda': 1, 'iaf': 1}","{'flown': 3, 'unhurt': 2, 'mishap': 1, 'trainee': 3, 'medical': 1, 'spinal': 1, 'several': 1, 'elderly': 1, 'main': 1, 'standard': 1, 'enough': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'general': 1}","{'thursday': 1, 'hjt16': 1, 'eject': 1, 'hyderabad': 1, 'routine': 1, 'safe': 1}"
1555,"{'high': 6, 'unlawful': 1, 'tejpal': 3, 'ipc': 1, 'sexual': 1, 'criminal': 1, 'wrongful': 2, 'confinement': 1, 'public': 2, 'guilty': 1, 'fivestar': 1, 'notice': 1, 'bombay': 1}","{'tejpal': 4, 'junior': 2, 'high': 2, 'thursday': 1, 'mr': 1, 'stall': 1, 'tehelka': 1, 'false': 1, 'political': 1}","{'goa': 3, 'tejpal': 6, 'sexual': 3, 'junior': 2, 'high': 6, 'grant': 1, 'bombay': 3, 'witness': 1, 'hcs': 1, 'various': 1, 'penal': 1, 'wrongful': 1, 'criminal': 1, 'fivestar': 1, 'tehelka': 2, 'false': 1, 'political': 1, 'police': 2, 'fasttrack': 1, 'tehalka': 1, 'shameful': 1, 'cctv': 1, 'survivor': 1, 'june': 1, 'mapusa': 1, 'journalist': 1, 'editorinchief': 1, 'february': 2}"
