dd_synsets,ndtv_synsets,scores
"['naval', 'frailty', 'staff', 'helicopter', 'command', 'military_officer', 'serve', 'staff', 'appoint', 'helicopter', 'chief', 'military_officer', 'command', 'command', 'command', 'pilot', 'command', 'pilot', 'naval', 'staff', 'naval', 'following', 'helicopter', 'naval', 'command', 'career', 'flag', 'helicopter', 'pilot', 'eastern', 'pilot', 'flag', 'flag', 'naval', 'command', 'naval', 'career', 'naval', 'flag', 'flag', 'naval', 'pilot', 'phase', 'command', 'command', 'naval', 'present', 'command', 'command', 'naval', 'present', 'naval', 'naval', 'command', 'present', 'naval']","['naval', 'frailty', 'staff', 'missile', 'defense_mechanism', 'military_officer', 'serve', 'college', 'appoint', 'destroyer', 'chief', 'wellington', 'command', 'war', 'command', 'alumnus', 'wings', 'alumnus', 'steer', 'academy', 'commission', 'following', 'ship', 'gain', 'command', 'career', 'article', 'helicopter', 'pilot', 'eastern', 'guard', 'flag', 'seashore', 'informed', 'tweet', 'presently', 'services', 'indian', 'well', 'office', 'state', 'official', 'year', 'election', 'election', 'national', 'update', 'agenda', 'chirrup', 'parliamentary', 'seating', 'up-to-the-minute', 'general', 'get', 'news', 'populate']","[1.0, 1.0, 1.0, 0.14, 0.12, 1.0, 1.0, 0.17, 1.0, 0.12, 1.0, 0.17, 1.0, 0.17, 1.0, 0.12, 0.17, 0.12, 0.25, 0.12, 0.14, 1.0, 0.17, 0.25, 1.0, 1.0, 0.12, 1.0, 1.0, 1.0, 0.12, 1.0, 0.1, 0.09, 0.12, 0.42, 0.25, 0.5, 0.14, 0.11, 0.25, 0.25, 0.33, 0.17, 0.17, 0.52, 0.11, 0.1, 0.14, 0.13, 0.12, 0.2, 0.29, 0.09, 0.12, 0.25]"
"['justice', 'tribe', 'court', 'administer', 'justice', 'president', 'military_officer', 'office', 'corruptness', 'human', 'chief', 'justice', 'harmonize', 'human', 'office', 'justice', 'tribe', 'agenda', 'first', 'random-access_memory', 'random-access_memory', 'lead', 'justice', 'woman', 'woman', 'take', 'fortnight', 'justice', 'human', 'justice', 'retired', 'judicial', 'approve', 'fortnight', 'right', 'convict', 'human', 'court', 'take', 'fortnight', 'frailty', 'meet', 'tribe', 'justice', 'caste', 'member', 'human', 'topographic_point', 'state', 'justice', 'justice', 'committee']","['justice', 'curse', 'court', 'administer', 'high', 'president', 'judge', 'office', 'corruptness', 'choose', 'chief', 'justice', 'serve', 'sit', 'panel', 'former', 'allegation', 'probe', 'first', 'random-access_memory', 'personal_computer', 'lead', 'supreme', 'parliamentarian', 'curate', 'take', 'deadline', 'premier', 'promote', 'power', 'retired', 'judicial', 'approve', 'old_age', 'right', 'convict', 'human', 'court', 'take', 'week', 'frailty', 'ceremony', 'term', 'tamil', 'presence', 'member', 'name', 'post', 'state', 'different', 'close', 'committee']","[1.0, 0.11, 1.0, 1.0, 0.6, 1.0, 0.2, 1.0, 1.0, 0.25, 1.0, 1.0, 0.17, 0.33, 0.14, 0.61, 0.09, 0.09, 1.0, 1.0, 0.11, 1.0, 0.33, 0.14, 0.14, 1.0, 0.17, 0.33, 0.2, 0.2, 1.0, 1.0, 1.0, 0.25, 1.0, 1.0, 1.0, 1.0, 1.0, 0.33, 1.0, 0.17, 0.11, 0.68, 0.2, 1.0, 0.2, 0.25, 1.0, 0.11, 0.49, 1.0]"
"['party', 'let_go_of', 'nominate', 'kashmir', 'campaigner', 'let_go_of', 'party', 'list', 'announce', 'campaigner', 'unit_of_measurement', 'campaigner', 'head', 'head', 'kashmir', 'let_go_of', 'list', 'let_go_of', 'unit_of_measurement', 'let_go_of', 'party', 'unit_of_measurement', 'election', 'election', 'campaigner', 'election', 'unit_of_measurement', 'friday', 'unit_of_measurement', 'let_go_of', 'let_go_of', 'campaigner', 'union', 'campaigner', 'former', 'campaigner', 'head', 'unit_of_measurement', 'let_go_of', 'let_go_of', 'curate', 'election', 'election', 'campaigner', 'campaigner', 'campaigner', 'election', 'list', 'campaigner', 'campaigner']","['congress', 'join', 'elect', 'seat', 'campaigner', 'lose', 'party', 'consumer_price_index', 'announce', 'figured', 'seventh', 'communist', 'telugu', 'fields', 'field', 'discontinue', 'list', 'name', 'name', 'decide', 'committee', 'night', 'election', 'election', 'already', 'decision', 'multiple_sclerosis', 'friday', 'hours', 'leave', 'come', 'subsequently', 'union', 'senior', 'former', 'cardinal', 'leader', 'day', 'seat', 'update', 'curate', 'agenda', 'chirrup', 'parliamentary', 'up-to-the-minute', 'general', 'get', 'news', 'live', 'indian']","[0.14, 0.33, 0.25, 0.17, 1.0, 0.33, 1.0, 0.14, 1.0, 0.68, 0.11, 0.33, 0.12, 0.14, 0.25, 0.33, 1.0, 0.2, 0.12, 0.33, 0.2, 0.17, 1.0, 1.0, 0.68, 0.14, 0.09, 1.0, 0.14, 0.33, 0.25, 0.86, 1.0, 0.84, 1.0, 0.55, 0.5, 0.2, 0.2, 0.2, 1.0, 0.1, 0.14, 0.35, 0.08, 0.1, 0.08, 0.25, 0.48, 0.59]"
"['list', 'campaigner', 'name_calling', 'announce', 'phase', 'list', 'list', 'incorporate', 'campaigner', 'polls', 'let_go_of', 'include', 'besides', 'union', 'phase', 'assam', 'let_go_of', 'campaigner', 'let_go_of', 'campaigner', 'night', 'phase', 'polls', 'keep', 'list', 'list', 'phase', 'list', 'list', 'list', 'phase', 'phase', 'phase', 'list', 'let_go_of', 'list', 'list', 'list']","['list', 'campaigner', 'name_calling', 'announce', 'contest', 'late', 'third', 'incorporate', 'campaigner', 'release', 'poll', 'include', 'besides', 'constituency', 'phase', 'assam', 'let_go_of', 'campaigner', 'transport', 'spokesperson', 'night', 'election', 'polls', 'keep', 'parliamentary', 'general', 'election', 'national', 'update', 'first', 'agenda', 'chirrup', 'seating', 'up-to-the-minute', 'get', 'news', 'live', 'indian']","[1.0, 1.0, 1.0, 1.0, 0.11, 0.65, 0.74, 1.0, 1.0, 0.1, 0.2, 1.0, 1.0, 0.2, 1.0, 1.0, 1.0, 1.0, 0.25, 0.17, 1.0, 0.1, 1.0, 1.0, 0.56, 0.45, 0.1, 0.95, 0.2, 0.92, 0.09, 0.1, 0.11, 0.67, 0.33, 0.25, 0.83, 0.99]"
"['justice', 'curse', 'court', 'administer', 'panel', 'president', 'judge', 'office', 'justice', 'first', 'panel', 'justice', 'first', 'first', 'panel', 'panel', 'curse', 'right', 'panel', 'panel', 'panel', 'lead', 'panel', 'president', 'curate', 'take', 'june', 'premier', 'first', 'justice', 'panel', 'panel', 'take', 'june', 'right', 'first', 'human', 'court', 'take', 'june', 'justice', 'ceremony', 'justice', 'panel', 'justice', 'member', 'first', 'panel', 'state', 'panel', 'panel', 'committee']","['justice', 'curse', 'court', 'administer', 'high', 'president', 'judge', 'office', 'corruptness', 'choose', 'chief', 'justice', 'serve', 'sit', 'panel', 'former', 'allegation', 'probe', 'first', 'random-access_memory', 'personal_computer', 'lead', 'supreme', 'parliamentarian', 'curate', 'take', 'deadline', 'premier', 'promote', 'power', 'retired', 'judicial', 'approve', 'old_age', 'right', 'convict', 'human', 'court', 'take', 'week', 'frailty', 'ceremony', 'term', 'tamil', 'presence', 'member', 'name', 'post', 'state', 'different', 'close', 'committee']","[1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 0.12, 0.25, 0.94, 1.0, 0.12, 0.33, 1.0, 0.16, 0.09, 0.08, 0.53, 0.11, 0.11, 1.0, 0.9, 0.17, 1.0, 1.0, 0.12, 1.0, 0.2, 0.2, 0.4, 0.59, 0.14, 0.17, 1.0, 0.14, 1.0, 1.0, 1.0, 0.2, 0.14, 1.0, 0.09, 0.54, 0.12, 1.0, 0.2, 0.11, 1.0, 0.39, 0.79, 1.0]"
"['list', 'congress', 'unit_of_measurement', 'contest', 'deserter', 'contest', 'first', 'campaigner', 'list', 'deserter', 'let_go_of', 'let_go_of', 'unit_of_measurement', 'polls', 'let_go_of', 'deserter', 'include', 'list', 'let_go_of', 'list', 'let_go_of', 'congress', 'party', 'deserter', 'let_go_of', 'unit_of_measurement', 'list', 'let_go_of', 'list', 'contest', 'constituency', 'let_go_of', 'deserter', 'polls', 'list', 'list', 'campaigner', 'party', 'list', 'unit_of_measurement', 'list', 'polls']","['list', 'congress', 'moment', 'contest', 'daughter', 'contest', 'first', 'leader', 'late', 'raver', 'favor', 'lodge', 'mister', 'state', 'get_the_better_of', 'winner', 'retain', 'figure', 'replace', 'ticket', 'drop', 'congress', 'party', 'mononuclear_phagocyte_system', 'sit', 'articulation', 'alternatively', 'deny', 'included', 'seek', 'constituency', 'join', 'face', 'seat', 'north', 'last', 'campaigner', 'family', 'chief', 'times', 'ago', 'mumbai']","[1.0, 1.0, 0.14, 1.0, 0.17, 1.0, 1.0, 0.33, 0.61, 0.2, 0.2, 0.17, 0.09, 0.12, 0.33, 0.2, 0.33, 0.11, 0.17, 0.1, 0.25, 1.0, 1.0, 0.1, 0.33, 0.12, 0.67, 0.2, 0.55, 0.17, 1.0, 0.33, 0.1, 0.12, 0.09, 0.74, 1.0, 0.25, 0.78, 0.17, 0.24, 0.1]"
"['terrorist', 'kill', 'district', 'kill', 'terrorist', 'terrorist', 'kill', 'terrorist', 'kill', 'believe', 'terrorist', 'conspiracy', 'terrorist', 'kill', 'district', 'force', 'area', 'adjutant', 'district', 'conspiracy', 'security', 'operations', 'operations', 'kill', 'fire', 'fire', 'terrorist', 'operation', 'terrorist', 'terrorist', 'search', 'conspiracy', 'terrorist', 'terrorist']","['terrorist', 'trap', 'side', 'open_fire', 'presently', 'imam', 'travel', 'sahib', 'expect', 'believe', 'inside', 'details', 'least', 'state', 'house', 'force', 'area', 'official', 'district', 'file', 'security', 'election', 'election', 'update', 'agenda', 'chirrup', 'parliamentary', 'seating', 'up-to-the-minute', 'general', 'get', 'news', 'live', 'indian']","[1.0, 0.25, 0.2, 0.2, 0.54, 0.2, 0.33, 0.17, 0.33, 1.0, 0.49, 0.17, 0.5, 0.25, 0.11, 1.0, 1.0, 0.2, 1.0, 0.11, 1.0, 0.2, 0.2, 0.2, 0.11, 0.25, 0.35, 0.11, 0.84, 0.71, 0.09, 0.17, 0.28, 0.42]"
"['separatist', 'high', 'day', 'national', 'event', 'boycott', 'lahore', 'representative', 'personal_business', 'reception', 'committee', 'event', 'lahore', 'kashmir', 'pakistan', 'pakistan', 'boycott', 'high', 'event', 'express', 'boycott', 'union', 'decide', 'boycott', 'event', 'high', 'event', 'boycott', 'kashmir', 'committee', 'leadership', 'high', 'high', 'year', 'high', 'separatist', 'boycott', 'separatist', 'high', 'boycott', 'boycott', 'degree', 'high', 'representation', 'degree', 'boycott', 'resolution', 'leadership', 'boycott', 'event', 'prosecute', 'separatist', 'day', 'boycott', 'state', 'attend', 'observe', 'separatist', 'plan', 'event', 'high', 'event', 'boycott', 'event', 'year', 'boycott', 'degree', 'event', 'high', 'event', 'attend', 'high', 'medium', 'attend', 'event', 'mark']","['separatist', 'invite', 'day', 'national', 'crackdown', 'boycott', 'delhi', 'representative', 'tension', 'reception', 'committee', 'event', 'islamabad', 'kashmir', 'india', 'pakistan', 'direct', 'high', 'apprehension', 'confide', 'past', 'government', 'decide', 'interfering', 'gesture', 'deter', 'indication', 'new', 'beginning', 'state', 'attack', 'weaken', 'follow', 'calendar_month', 'barricade', 'critic', 'top', 'official', 'send', 'senior', 'captive', 'difference', 'insist', 'communications', 'fear', 'double', 'resolution', 'leadership', 'diplomatic', 'none', 'host', 'politician', 'one', 'internal', 'state', 'attend', 'observe', 'begin', 'scheme', 'event', 'send', 'respect', 'directly', 'line', 'year', 'certain', 'environment', 'duty', 'imprison', 'term', 'attend', 'come', 'necktie', 'attend', 'negotiation', 'mark']","[1.0, 0.2, 1.0, 1.0, 0.17, 1.0, 0.33, 1.0, 0.11, 1.0, 1.0, 1.0, 0.25, 1.0, 0.33, 1.0, 0.66, 1.0, 0.2, 0.17, 0.14, 0.25, 1.0, 0.14, 0.17, 0.17, 0.2, 0.99, 0.17, 0.2, 0.25, 0.25, 0.25, 0.33, 0.17, 0.17, 0.36, 0.17, 0.25, 0.19, 0.59, 0.2, 0.33, 0.2, 0.14, 0.16, 1.0, 1.0, 0.45, 0.11, 0.17, 0.2, 0.12, 0.6, 1.0, 1.0, 1.0, 0.14, 0.33, 1.0, 0.25, 0.14, 0.39, 0.14, 1.0, 0.89, 0.17, 0.25, 0.25, 0.12, 1.0, 0.25, 0.12, 1.0, 0.12, 1.0]"
"['ban', 'ban', 'promotion', 'ban', 'administration', 'enforcement', 'activity', 'malik', 'peer', 'improper', 'liberation', 'secessionist', 'leader', 'activity', 'centre', 'residence', 'agency', 'foreign', 'activity', 'foreign', 'case', 'ban', 'activity', 'foreign', 'law', 'foreign', 'foreign', 'order', 'part', 'part', 'foreign', 'ban', 'part', 'part', 'liberation', 'ban', 'foreign', 'harmonize', 'peer', 'area', 'foreign', 'calendar_month', 'punishment', 'ban', 'ban', 'agency', 'foreign', 'ban', 'area', 'calendar_month', 'official', 'foreign', 'exchange', 'foreign', 'part', 'ban', 'foreign', 'promotion', 'foreign', 'peer', 'foreign', 'foreign', 'foreign', 'part', 'foreign', 'peer', 'foreign', 'foreign', 'foreign', 'commissariat']","['ban', 'breakaway', 'conversation', 'many', 'leadership', 'terrorism', 'activity', 'malik', 'kashmiri', 'improper', 'liberation', 'separatist', 'secretary', 'intelligence', 'centre', 'home', 'agency', 'front', 'secessionism', 'purge', 'case', 'close', 'exodus', 'execute', 'law', 'take', 'motivate', 'command', 'tolerance', 'chaos', 'spearhead', 'apparent', 'brass', 'stance', 'murder', 'ban', 'state', 'harmonize', 'originator', 'forefront', 'track', 'summer', 'financing', 'actively', 'merely', 'agency', 'expose', 'decisive', 'top', 'nothing', 'colonel', 'manage', 'elements', 'probe', 'security', 'tough', 'chair', 'promotion', 'state', 'militant', 'equip', 'support', 'foreground', 'bend', 'investigate', 'watch', 'continue', 'include', 'trip', 'commissariat']","[1.0, 0.27, 0.17, 0.13, 0.33, 0.25, 1.0, 1.0, 0.17, 1.0, 1.0, 0.33, 0.33, 0.14, 1.0, 0.5, 1.0, 0.2, 0.11, 0.12, 1.0, 0.66, 0.2, 0.25, 1.0, 0.25, 0.2, 0.5, 0.12, 0.12, 0.14, 0.09, 0.17, 0.12, 0.11, 1.0, 0.25, 1.0, 0.25, 0.1, 0.25, 0.25, 0.12, 0.49, 0.53, 1.0, 0.17, 0.44, 0.2, 0.17, 0.14, 0.25, 0.14, 0.2, 0.12, 0.93, 0.14, 1.0, 0.25, 0.2, 0.17, 0.33, 0.08, 0.12, 0.25, 0.08, 0.25, 0.33, 0.17, 1.0]"
"['pakistan', 'leader', 'apologist', 'union', 'language', 'integrity', 'day', 'statement', 'pakistan', 'take_down', 'surface-to-air_missile', 'leader', 'surface-to-air_missile', 'action', 'statement', 'action', 'language', 'day', 'action', 'surface-to-air_missile', 'state', 'senior', 'surface-to-air_missile', 'pakistan', 'rake', 'surface-to-air_missile', 'leader', 'action', 'action', 'surface-to-air_missile', 'leader', 'surface-to-air_missile', 'admit', 'surface-to-air_missile', 'differentiation', 'day', 'leader', 'day', 'admit', 'national', 'leader', 'surface-to-air_missile', 'surface-to-air_missile', 'senior', 'integrity', 'force', 'antic', 'world', 'senior', 'union', 'senior', 'rake', 'surface-to-air_missile', 'state', 'day', 'action', 'senior', 'action', 'leader', 'surface-to-air_missile', 'senior', 'curate', 'surface-to-air_missile', 'leader', 'react', 'integrity', 'senior', 'leader', 'react', 'force']","['pakistan', 'khan', 'separatist', 'committee', 'message', 'panic', 'day', 'reception', 'india', 'invite', 'high', 'subcontinent', 'comfortable', 'crackdown', 'greeting', 'event', 'resolution', 'march', 'time', 'peaceful', 'state', 'receive', 'celebrated', 'kashmir', 'send', 'new', 'pakistani', 'apprehension', 'violence', 'free', 'monosodium_glutamate', 'lightly', 'deter', 'together', 'mark', 'sent', 'region', 'year', 'deter', 'national', 'air', 'preemptive', 'unmilitary', 'tweet', 'captivity', 'force', 'attack', 'issue', 'mount', 'people', 'welcome', 'send', 'however', 'state', 'calendar_month', 'escalation', 'capture', 'constitution', 'official', 'indian', 'confine', 'curate', 'progressive', 'kashmiri', 'take', 'tension', 'imprison', 'guest', 'prosecute', 'difference']","[1.0, 0.25, 0.33, 0.2, 0.33, 0.17, 1.0, 0.2, 0.33, 0.2, 0.32, 0.12, 0.07, 0.17, 0.25, 0.33, 0.17, 0.12, 0.17, 0.2, 1.0, 0.25, 0.28, 0.12, 0.33, 0.98, 0.2, 0.2, 0.33, 0.64, 0.09, 0.05, 0.2, 0.8, 0.14, 0.12, 0.14, 0.17, 0.2, 1.0, 0.12, 0.68, 0.94, 0.2, 0.17, 1.0, 0.2, 0.25, 0.2, 0.2, 0.2, 0.33, 0.71, 1.0, 0.17, 0.2, 0.17, 0.2, 0.2, 0.33, 0.33, 1.0, 0.92, 0.17, 0.33, 0.14, 0.25, 0.2, 0.33, 0.2]"
"['cricketer', 'final', 'influence', 'join', 'vision', 'side', 'party', 'join', 'following', 'former', 'party', 'cricketer', 'cricketer', 'game', 'fifties', 'cricketer', 'cup', 'presence', 'performance', 'cricketer', 'statement', 'join', 'cup', 'cricket', 'travel', 'party', 'join', 'join', 'team', 'join', 'cricketer', 'universe', 'state', 'join', 'statement', 'join', 'join', 'statement', 'delhi', 'statement', 'cricketer', 'introduction', 'join', 'win', 'cricketer', 'statement', 'delhi', 'join', 'cricketer', 'curate', 'cricketer', 'cricketer', 'cricketer', 'party', 'curate', 'party', 'cricketer', 'cricketer']","['cricketer', 'contest', 'influence', 'join', 'vision', 'post', 'constituency', 'join', 'politics', 'former', 'party', 'observer', 'fabulous', 'election', 'stretch', 'contemporary', 'kitchen', 'welcome', 'initiation', 'esteemed', 'guess', 'end', 'bomber', 'cricket', 'run', 'congress', 'look', 'join', 'state', 'inspire', 'resident', 'falls', 'state', 'retire', 'remark', 'open', 'award', 'talk', 'delhi', 'announcement', 'national', 'suicide', 'refuse', 'incident', 'significant', 'history', 'delhi', 'leave', 'addressed', 'campaigner', 'full', 'presently', 'recently', 'conference', 'campaigner', 'community', 'soldier', 'strong']","[1.0, 0.33, 1.0, 1.0, 1.0, 0.17, 0.2, 1.0, 0.14, 1.0, 1.0, 0.17, 0.58, 0.17, 0.2, 0.89, 0.12, 0.17, 0.17, 0.47, 0.25, 0.33, 0.12, 1.0, 0.33, 0.14, 0.25, 1.0, 0.25, 0.17, 0.17, 0.2, 1.0, 0.17, 0.5, 0.33, 0.12, 0.14, 1.0, 0.5, 0.71, 0.17, 0.2, 0.2, 0.61, 0.14, 1.0, 0.33, 0.82, 0.17, 0.98, 0.8, 0.71, 0.17, 0.17, 0.2, 0.11, 0.89]"
"['name_calling', 'campaigner', 'campaigner', 'election', 'release', 'union', 'election', 'first', 'release', 'let_go_of', 'thursday', 'union', 'union', 'state', 'campaigner', 'party', 'contest', 'contest', 'campaigner', 'union', 'campaigner', 'general', 'contest', 'name_calling', 'campaigner', 'campaigner']","['list', 'campaigner', 'first', 'election', 'release', 'constituency', 'election', 'get_down', 'release', 'let_go_of', 'april', 'committee', 'imperativeness', 'state', 'cardinal', 'party', 'agenda', 'chirrup', 'parliamentary', 'seating', 'up-to-the-minute', 'general', 'get', 'news', 'live', 'indian']","[0.12, 1.0, 0.14, 1.0, 1.0, 0.2, 1.0, 0.33, 1.0, 1.0, 0.12, 0.2, 0.08, 1.0, 0.47, 1.0, 0.11, 0.17, 0.46, 0.11, 0.79, 1.0, 0.08, 0.14, 0.11, 0.24]"
"['acquit', 'swami', 'blast', 'manner', 'dead', 'blast', 'swami', 'dead', 'accuse', 'test', 'police', 'dead', 'probe', 'case', 'blast', 'dead', 'dead', 'dead', 'train', 'blast', 'case', 'people', 'court', 'case', 'dead', 'swami', 'accuse', 'dead', 'side', 'side', 'dead', 'dead', 'probe', 'case', 'rend', 'train', 'test', 'dead', 'dead', 'swami', 'side', 'swami', 'dead', 'agency', 'people', 'swami', 'coach', 'dead', 'swami', 'blast', 'blast']","['acquit', 'swami', 'blast', 'panic', 'bombard', 'express', 'pakistani', 'conspire', 'accuse', 'attack', 'work_force', 'bombard', 'probe', 'strike', 'largely', 'attack', 'plan', 'associate', 'train', 'pakistani', 'verdict', 'people', 'court', 'case', 'pronounce', 'monk', 'indict', 'dead', 'mecca', 'hyderabad', 'proclaim', 'analyze', 'theory', 'ka', 'rend', 'gun_trigger', 'function', 'revenge', 'allege', 'originator', 'lahore', 'wrongdoer', 'eyewitness', 'agency', 'alias', 'mentor', 'coach', 'upset', 'national', 'ideological', 'largely']","[1.0, 1.0, 1.0, 0.12, 0.2, 0.94, 0.14, 0.17, 1.0, 0.2, 0.33, 0.2, 1.0, 0.11, 0.8, 0.25, 0.25, 0.25, 1.0, 0.03, 0.12, 1.0, 1.0, 1.0, 0.33, 0.2, 0.33, 1.0, 0.09, 0.11, 0.14, 0.33, 0.17, 0.09, 1.0, 0.12, 0.17, 0.25, 0.2, 0.17, 0.11, 0.17, 0.2, 1.0, 0.12, 0.17, 1.0, 0.2, 0.2, 0.47, 0.5]"
"['response', 'fraud', 'request', 'london', 'magistrate', 'fleeting', 'travel', 'chief', 'case', 'case', 'response', 'magistrate', 'victimize', 'roentgen', 'magistrate', 'india', 'request', 'chief', 'magistrate', 'metropolitan', 'chief', 'magistrate', 'magistrate', 'chief', 'request', 'roentgen', 'produce', 'chief', 'chief', 'chief', 'enforcement', 'chief', 'request', 'request', 'request', 'chief', 'government', 'london', 'magistrate', 'case', 'fraud', 'enforcement', 'london', 'days', 'chief', 'court', 'chief', 'request', 'magistrate', 'travel', 'magistrate', 'london', 'chief', 'government', 'state', 'publish', 'collar', 'indian', 'march', 'march', 'request', 'come', 'government', 'india', 'chief', 'london', 'court', 'government', 'government', 'request', 'days']","['bank', 'fraud', 'share', 'national', 'jewelry_maker', 'fleeting', 'rise', 'desire', 'case', 'detection', 'barbuda', 'rogue', 'victimize', 'cent', 'magistrate', 'united_kingdom', 'guarantee', 'jump', 'jewelry', 'citizenship', 'suspect', 'billionaire', 'uncle', 'close', 'addition', 'roentgen', 'produce', 'pick', 'charge', 'probe', 'banking', 'raise', 'loan', 'recognition', 'stock', 'allow', 'staff', 'illegal', 'banks', 'rise', 'scam', 'enforcement', 'large', 'week', 'chief', 'group', 'use', 'session', 'military_officer', 'head', 'station', 'much', 'input', 'state', 'state', 'publish', 'collar', 'indian', 'january', 'august', 'yesterday', 'come', 'agency', 'india', 'ask', 'cardinal', 'court', 'state', 'police', 'day', 'year']","[0.11, 1.0, 0.12, 0.55, 0.14, 1.0, 0.5, 0.33, 1.0, 0.11, 0.11, 0.14, 1.0, 0.14, 1.0, 0.2, 0.2, 0.25, 0.09, 0.12, 0.14, 0.17, 0.14, 0.33, 0.14, 1.0, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.11, 0.25, 0.11, 0.2, 0.2, 0.73, 0.12, 0.2, 0.33, 1.0, 0.25, 0.25, 1.0, 0.2, 0.33, 0.12, 0.17, 0.33, 0.1, 0.71, 0.17, 0.17, 1.0, 1.0, 1.0, 1.0, 0.33, 0.33, 0.12, 1.0, 0.17, 1.0, 0.17, 0.3, 1.0, 0.17, 0.2, 0.14, 0.25]"
